9000.0,3.98,6000.0,6.0,5659.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,707,1,0,0,0,0,0,0,0,0,10.16
5000.0,28.77,3166.67,3.0,0.0,1.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,752,0,0,0,0,0,0,0,0,0,9.91
10000.0,9.55,4166.67,11.0,11551.0,0.0,1,0.0,0,0,1,0,0,1,0,0,0.0,0.0,672,0,0,0,1,0,0,0,0,0,15.31
18000.0,17.37,10583.33,13.0,55691.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,697,0,0,0,0,1,0,0,0,0,19.72
20000.0,19.1,6000.0,7.0,21202.0,2.0,1,0.0,0,0,0,1,1,0,0,0,1.0,0.0,667,0,0,0,0,0,0,0,0,1,21.49
5000.0,34.2,3750.0,18.0,5414.0,3.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,667,0,0,0,0,0,1,0,0,0,15.8
10000.0,13.32,5000.0,16.0,11286.0,1.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,672,0,0,0,0,0,0,0,1,0,15.8
5000.0,21.33,5316.67,7.0,23818.0,0.0,1,0.0,0,1,0,0,0,0,0,0,1.0,0.0,697,1,0,0,0,0,0,0,0,0,9.99
9000.0,10.05,11666.67,8.0,9490.0,1.0,1,0.0,0,0,0,1,0,0,1,0,1.0,0.0,692,0,0,0,0,0,0,0,1,0,12.12
9600.0,2.21,5833.33,7.0,5879.0,1.0,1,0.0,0,0,1,0,0,0,0,1,1.0,0.0,677,1,0,0,0,0,0,0,0,0,14.65
6000.0,7.94,5000.0,7.0,14784.0,1.0,1,0.0,1,0,0,0,0,0,1,0,1.0,0.0,672,0,0,0,0,0,0,0,0,1,15.8
30000.0,17.12,8666.67,8.0,47503.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.0,1.0,712,0,1,0,0,0,0,0,0,0,21.0
4500.0,15.82,3250.0,16.0,6049.0,0.0,1,0.0,1,0,0,0,0,0,0,0,0.0,1.0,727,0,0,0,0,0,0,0,0,1,6.54
20950.0,27.56,4500.0,15.0,24210.0,1.0,0,0.0,0,0,0,1,0,0,1,0,0.0,1.0,677,0,1,0,0,0,0,0,0,0,21.49
12000.0,15.0,3000.0,8.0,20328.0,0.0,1,0.0,1,0,0,0,0,0,0,0,0.0,1.0,752,0,0,0,0,0,0,0,1,0,9.63
2000.0,20.5,6833.33,19.0,20653.0,5.0,1,0.0,0,0,1,0,0,0,1,0,0.0,1.0,707,0,0,0,0,1,0,0,0,0,11.12
30000.0,21.25,6250.0,12.0,34927.0,0.0,0,0.0,0,0,1,0,1,0,0,0,0.0,1.0,697,0,1,0,0,0,0,0,0,0,19.05
9000.0,8.0,4750.0,14.0,5348.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,1.0,802,0,0,0,0,0,0,0,0,1,7.88
8600.0,9.09,4500.0,6.0,11183.0,0.0,1,0.0,0,0,1,0,0,0,0,1,1.0,0.0,682,0,0,0,0,1,0,0,0,0,13.99
16450.0,25.59,2833.33,23.0,12670.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,672,0,0,0,0,1,0,0,0,0,21.97
8500.0,11.23,6091.83,18.0,10568.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,712,0,0,0,0,0,1,0,0,0,10.16
12000.0,13.18,5833.33,8.0,9866.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,0.0,727,0,0,0,1,0,0,0,0,0,7.9
21000.0,16.18,7083.33,8.0,22298.0,1.0,0,0.0,0,0,0,1,0,0,1,0,0.0,1.0,707,0,0,0,0,0,0,0,0,0,11.14
7125.0,11.18,5636.75,14.0,5383.0,2.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,677,0,0,0,0,0,0,0,0,0,18.49
10000.0,2.85,10167.0,9.0,16.0,3.0,1,0.0,1,0,0,0,0,0,0,0,0.0,1.0,792,0,0,0,0,0,0,0,0,1,8.59
24375.0,13.64,11500.0,16.0,35461.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,697,0,0,0,0,0,0,0,0,1,13.99
6000.0,3.44,6333.33,13.0,7269.0,0.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,707,0,0,0,1,0,0,0,0,0,11.83
4750.0,24.45,1333.33,9.0,4752.0,2.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,667,0,0,0,0,0,0,0,1,0,22.47
9000.0,13.85,4166.67,5.0,7853.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,767,0,0,1,0,0,0,0,0,0,6.62
5000.0,20.26,6250.0,19.0,33500.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,677,0,0,0,0,0,0,0,0,1,12.12
29175.0,8.83,12500.0,9.0,15308.0,2.0,0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,697,0,0,0,1,0,0,0,0,0,21.0
12000.0,22.72,5000.0,19.0,9002.0,0.0,0,0.0,0,0,0,1,0,0,1,0,1.0,0.0,702,0,0,0,0,0,0,0,0,0,12.68
14100.0,22.7,3000.0,7.0,12114.0,1.0,1,0.0,0,0,0,1,0,0,0,0,0.0,0.0,667,0,0,0,0,0,0,0,0,1,18.55
8000.0,11.85,3941.58,15.0,9660.0,0.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,672,0,0,0,0,0,0,1,0,0,14.33
20000.0,24.02,5200.0,11.0,15709.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,747,0,0,0,0,0,0,0,0,1,10.65
16800.0,21.75,6666.67,14.0,23740.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,677,0,0,1,0,0,0,0,0,0,14.33
10000.0,28.39,3726.67,23.0,10067.0,2.0,0,0.0,0,0,0,1,1,0,0,0,1.0,0.0,697,0,0,0,0,1,0,0,0,0,19.05
15650.0,13.86,3700.0,5.0,10605.0,1.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,662,0,0,0,1,0,0,0,0,0,21.74
6000.0,21.34,5416.67,19.0,15107.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,687,0,0,0,0,0,0,0,0,1,13.11
27925.0,3.94,7000.0,14.0,9914.0,2.0,0,0.0,0,0,0,1,1,0,0,0,0.0,1.0,687,0,0,0,0,0,0,0,0,0,22.47
5000.0,23.25,2000.0,8.0,8339.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,692,0,0,0,0,0,0,0,1,0,10.99
17500.0,1.78,4166.67,7.0,3377.0,3.0,0,0.0,0,1,0,0,0,0,1,0,1.0,0.0,687,0,0,0,0,0,0,0,0,1,21.0
2800.0,7.96,4158.0,12.0,562.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0.0,1.0,807,0,0,0,0,0,0,0,0,0,7.4
10400.0,18.92,3333.33,11.0,11964.0,0.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,692,0,0,0,0,0,0,0,0,1,12.12
19750.0,24.14,5166.67,12.0,33368.0,2.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,682,0,0,0,0,0,0,0,0,1,15.96
25000.0,18.5,8000.0,9.0,19548.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,677,0,0,0,0,0,1,0,0,0,20.53
2200.0,28.84,4750.0,13.0,26552.0,0.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,677,0,0,0,0,0,0,0,0,0,15.31
14000.0,3.25,6250.0,14.0,7085.0,1.0,1,0.0,0,0,1,0,0,0,1,0,0.0,1.0,707,0,0,0,0,0,0,0,0,1,12.12
10000.0,8.93,4300.0,4.0,37.0,1.0,0,0.0,1,0,0,0,0,0,0,1,1.0,0.0,687,0,0,0,0,0,0,0,0,1,17.99
3600.0,9.14,6290.0,7.0,3453.0,0.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,657,0,0,0,0,0,0,0,1,0,13.24
15000.0,4.32,8833.33,6.0,113.0,3.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,682,0,0,0,0,0,0,0,0,0,15.96
6000.0,15.88,5166.67,13.0,8862.0,3.0,1,0.0,0,0,1,0,0,0,0,1,0.0,0.0,712,1,0,0,0,0,0,0,0,0,10.16
35000.0,22.74,6750.0,15.0,24626.0,1.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,677,0,0,0,0,0,0,0,0,1,17.27
5600.0,7.23,5833.33,8.0,8125.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0.0,1.0,752,0,0,0,0,0,0,1,0,0,6.62
2000.0,14.11,3750.0,4.0,1485.0,0.0,1,0.0,1,0,0,0,0,0,0,0,1.0,0.0,682,0,0,0,0,0,1,0,0,0,13.11
14500.0,14.26,3584.62,6.0,18555.0,0.0,0,0.0,0,0,1,0,0,0,0,1,0.0,1.0,757,0,0,0,0,0,0,0,0,1,10.75
30000.0,10.46,12500.0,10.0,43491.0,3.0,0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,697,0,0,0,0,1,0,0,0,0,20.25
1200.0,24.12,1700.0,2.0,0.0,3.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,662,0,0,0,1,0,0,0,0,0,18.25
35000.0,15.0,6666.67,22.0,33472.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,682,0,0,0,0,0,0,0,0,1,15.31
4000.0,4.16,2666.67,4.0,3239.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,722,0,0,1,0,0,0,0,0,0,11.49
3000.0,3.72,4167.0,4.0,7074.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,767,0,0,0,0,1,0,0,0,0,8.59
12000.0,16.98,3916.67,10.0,7489.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,707,0,0,0,0,0,1,0,0,0,10.37
2200.0,3.27,6666.67,2.0,10142.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,0.0,702,0,0,0,0,1,0,0,0,0,13.49
19500.0,2.93,9250.0,5.0,8915.0,1.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,677,0,0,0,0,0,0,0,0,1,20.5
10000.0,21.45,4583.33,11.0,8548.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,677,0,1,0,0,0,0,0,0,0,14.09
6950.0,20.71,4583.33,7.0,18814.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,0.0,687,0,0,0,0,0,0,0,0,1,10.74
10000.0,3.01,9166.67,5.0,10079.0,1.0,1,0.0,0,0,1,0,0,0,1,0,0.0,1.0,662,0,1,0,0,0,0,0,0,0,13.11
1800.0,6.79,6416.67,6.0,3394.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,672,1,0,0,0,0,0,0,0,0,15.31
35000.0,8.26,10000.0,12.0,21391.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,662,0,0,0,0,0,0,0,0,1,24.7
11600.0,8.62,5833.33,8.0,2671.0,1.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,737,0,0,0,0,0,0,0,1,0,6.99
15000.0,11.34,8583.33,6.0,3844.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,677,1,0,0,0,0,0,0,0,0,15.99
11000.0,5.83,4583.33,11.0,12361.0,0.0,1,0.0,0,0,0,1,0,0,0,1,0.0,1.0,697,0,0,0,0,0,0,0,0,1,12.12
7500.0,22.26,2583.33,11.0,2160.0,0.0,1,0.0,0,1,0,0,0,0,0,0,0.0,1.0,787,0,0,0,0,0,0,0,0,1,5.42
8400.0,11.95,4166.67,10.0,16634.0,1.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,682,0,0,0,0,0,0,0,0,1,14.27
24000.0,20.87,10166.67,15.0,29523.0,1.0,1,0.0,0,0,0,1,0,1,0,0,0.0,1.0,752,0,0,0,0,0,0,1,0,0,7.9
12000.0,12.77,3000.0,15.0,8480.0,4.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,662,0,1,0,0,0,0,0,0,0,13.3
7000.0,22.69,3275.0,8.0,14075.0,1.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,712,0,0,0,0,0,0,0,0,0,9.62
35000.0,26.19,6308.75,14.0,34883.0,0.0,0,0.0,0,1,0,0,1,0,0,0,0.0,1.0,737,0,0,0,0,0,0,0,0,1,15.65
12375.0,22.42,2083.33,8.0,12226.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,682,0,0,0,0,0,1,0,0,0,13.67
19200.0,10.39,5666.67,5.0,17783.0,0.0,0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,672,0,0,0,0,0,0,0,1,0,22.47
24250.0,17.65,8910.42,16.0,81940.0,0.0,1,0.0,0,0,0,1,0,0,0,1,0.0,1.0,742,0,0,0,0,0,0,0,0,1,12.18
5175.0,22.93,1500.0,9.0,8577.0,1.0,1,0.0,0,0,1,0,0,0,1,0,1.0,0.0,662,0,0,0,0,1,0,0,0,0,17.77
4800.0,7.39,5833.33,9.0,170.0,2.0,1,0.0,1,0,0,0,0,0,0,0,1.0,0.0,682,0,0,1,0,0,0,0,0,0,13.99
20000.0,12.27,8083.33,13.0,29813.0,1.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,772,0,0,0,0,0,0,0,0,1,6.17
6400.0,24.43,3500.0,9.0,973.0,0.0,0,0.0,0,0,0,1,0,0,1,0,1.0,0.0,692,0,0,0,1,0,0,0,0,0,15.99
13750.0,24.77,3000.0,12.0,16734.0,1.0,1,0.0,0,0,1,0,0,0,0,1,1.0,0.0,692,0,0,1,0,0,0,0,0,0,14.09
13000.0,15.6,2333.33,12.0,4487.0,3.0,1,0.0,0,0,1,0,0,0,0,1,1.0,0.0,732,0,0,0,0,1,0,0,0,0,9.91
4600.0,9.14,6500.0,9.0,12942.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,702,1,0,0,0,0,0,0,0,0,7.66
11875.0,20.8,2740.5,16.0,23490.0,1.0,1,0.0,0,0,0,1,1,0,0,0,0.0,1.0,782,0,0,0,0,0,0,0,0,1,6.03
2500.0,10.08,4333.33,4.0,4922.0,0.0,1,0.0,1,0,0,0,0,0,0,1,1.0,0.0,722,0,0,0,0,0,1,0,0,0,11.14
12000.0,10.86,12500.0,12.0,15445.0,0.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,732,0,0,0,0,0,1,0,0,0,6.62
2500.0,16.45,1100.0,6.0,5019.0,1.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,672,0,0,0,1,0,0,0,0,0,12.98
6000.0,20.85,2700.0,10.0,10932.0,2.0,0,0.0,1,0,0,0,0,0,0,1,0.0,1.0,697,0,0,0,0,0,0,1,0,0,13.61
14500.0,17.97,3500.0,7.0,10846.0,0.0,1,0.0,0,0,0,1,0,0,0,1,1.0,0.0,682,0,1,0,0,0,0,0,0,0,14.33
14400.0,7.06,5000.0,6.0,715.0,4.0,0,0.0,0,0,0,1,0,0,1,0,1.0,0.0,672,0,0,0,0,0,1,0,0,0,17.56
20800.0,16.94,5833.33,11.0,14337.0,0.0,1,0.0,0,0,1,0,0,1,0,0,0.0,1.0,752,0,0,0,0,0,0,0,0,1,12.21
6000.0,8.16,3333.33,6.0,8442.0,0.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,682,0,0,0,0,0,0,0,0,1,12.12
8250.0,15.6,2917.0,13.0,4479.0,1.0,0,0.0,0,1,0,0,0,0,1,0,0.0,1.0,697,0,0,0,0,0,0,1,0,0,15.96
7500.0,8.04,2796.8,4.0,4788.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,692,1,0,0,0,0,0,0,0,0,13.11
10000.0,12.41,4166.67,6.0,31212.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,682,0,0,0,0,0,0,0,0,0,17.77
15000.0,3.9,10000.0,8.0,6055.0,2.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,757,0,0,0,0,1,0,0,0,0,7.88
16750.0,8.84,5666.67,8.0,13567.0,1.0,1,0.0,0,0,0,1,1,0,0,0,0.0,1.0,682,0,0,0,1,0,0,0,0,0,18.75
8500.0,13.67,4333.33,11.0,15284.0,0.0,1,0.0,0,0,1,0,1,0,0,0,1.0,0.0,722,0,0,0,1,0,0,0,0,0,7.62
26500.0,13.99,5833.33,8.0,64504.0,2.0,1,0.0,0,1,0,0,0,0,0,1,1.0,0.0,747,0,0,0,0,1,0,0,0,0,13.11
28625.0,21.31,4833.33,9.0,35863.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.0,1.0,742,0,0,0,0,1,0,0,0,0,13.11
9000.0,22.65,3250.0,9.0,16480.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,667,0,0,0,0,0,1,0,0,0,15.8
3000.0,22.03,5583.33,15.0,12968.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,707,0,0,0,0,0,1,0,0,0,7.9
9450.0,33.62,2750.0,17.0,14246.0,0.0,1,0.0,0,0,1,0,1,0,0,0,1.0,0.0,702,0,1,0,0,0,0,0,0,0,12.12
4000.0,25.86,3333.33,12.0,19443.0,1.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,677,0,0,0,0,0,0,0,0,0,14.33
9000.0,14.77,3500.0,5.0,3135.0,0.0,0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,757,0,0,0,0,0,0,1,0,0,10.16
7000.0,31.79,3916.67,9.0,11648.0,3.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,697,0,0,0,0,0,0,0,0,1,12.12
12000.0,13.88,7125.0,15.0,20639.0,1.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,777,0,0,0,0,1,0,0,0,0,6.62
21200.0,25.23,7916.67,18.0,7252.0,0.0,1,0.0,0,0,0,1,0,1,0,0,0.0,1.0,722,0,0,1,0,0,0,0,0,0,9.91
1500.0,20.82,7083.33,8.0,4665.0,1.0,1,0.0,1,0,0,0,0,1,0,0,0.0,1.0,672,0,1,0,0,0,0,0,0,0,13.06
21725.0,22.48,3629.58,7.0,19685.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,677,0,0,0,0,0,0,0,0,1,19.22
8000.0,16.04,6416.67,8.0,25573.0,3.0,1,0.0,0,0,0,1,1,0,0,0,0.0,1.0,677,0,1,0,0,0,0,0,0,0,15.33
10000.0,16.93,3816.67,8.0,10830.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,712,1,0,0,0,0,0,0,0,0,12.12
25000.0,1.31,5666.67,6.0,92.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,702,0,0,0,0,0,0,0,0,1,19.72
10500.0,16.26,4853.33,9.0,2816.0,1.0,1,0.0,1,0,0,0,0,0,0,0,0.0,1.0,762,0,0,0,0,0,1,0,0,0,6.62
7000.0,7.65,2916.67,7.0,4276.0,0.0,1,0.0,0,0,1,0,0,0,1,0,1.0,0.0,712,0,0,0,0,0,1,0,0,0,7.9
25000.0,16.26,3333.33,6.0,22713.0,1.0,0,0.0,0,1,0,0,0,0,0,1,0.0,1.0,767,0,0,0,0,0,0,0,0,1,10.36
8000.0,20.16,4500.0,10.0,2786.0,1.0,0,0.0,0,0,0,1,0,0,1,0,1.0,0.0,667,0,0,0,0,1,0,0,0,0,15.95
25000.0,11.78,25000.0,14.0,37719.0,0.0,1,0.0,0,0,1,0,0,0,0,1,0.0,1.0,727,1,0,0,0,0,0,0,0,0,11.49
23000.0,20.81,7000.0,10.0,21598.0,3.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,727,0,0,0,0,0,0,0,0,1,11.99
5000.0,1.0,5689.99293669872,10.0843373493976,15258.819967923,0.907051282051282,1,0.0,0,0,1,0,0,0,1,0,0.0,0.0,802,0,0,0,0,0,0,0,1,0,7.43
10000.0,17.15,10416.67,12.0,12492.0,4.0,1,0.0,0,0,0,1,0,0,0,0,0.0,1.0,672,0,0,0,0,0,0,0,0,1,14.09
12250.0,17.21,2916.67,7.0,10523.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0.0,0.0,667,1,0,0,0,0,0,0,0,0,18.75
4500.0,16.59,4666.67,24.0,893.0,1.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,677,0,0,0,0,0,1,0,0,0,17.27
13600.0,20.37,3666.67,14.0,20411.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,682,0,0,0,1,0,0,0,0,0,13.11
3500.0,10.0,15000.0,10.0843373493976,15258.819967923,0.907051282051282,1,0.0,0,0,1,0,0,0,1,0,1.0,0.0,687,0,0,0,0,0,0,0,1,0,10.28
17400.0,12.47,6833.33,7.0,26587.0,0.0,1,0.0,0,0,1,0,0,0,0,0,1.0,0.0,697,1,0,0,0,0,0,0,0,0,11.99
6075.0,28.25,1083.33,8.0,11539.0,0.0,1,0.0,0,0,0,1,0,0,0,0,1.0,0.0,722,0,0,0,0,0,0,0,0,0,7.62
20000.0,3.07,6125.0,5.0,17797.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,757,0,0,0,0,0,0,1,0,0,10.74
15000.0,13.75,4166.67,11.0,8014.0,4.0,1,0.0,0,1,0,0,0,0,0,0,0.0,1.0,702,0,0,0,0,0,0,1,0,0,13.11
35000.0,13.4,9166.67,7.0,26633.0,0.0,0,0.0,0,0,1,0,0,0,0,1,0.0,1.0,692,0,0,1,0,0,0,0,0,0,19.05
11325.0,8.61,2833.33,3.0,9137.0,0.0,1,0.0,0,0,1,0,0,1,0,0,1.0,0.0,727,0,0,0,0,0,0,0,0,1,12.12
7000.0,6.36,7583.33,9.0,21135.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0.0,1.0,752,0,0,0,0,0,0,0,0,1,8.0
